order_date,storekey,productkey,currency_code,total_quantity,order_count,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category,unit_cost_flagged,unit_price_flagged,price_mismatch_flagged,country,state,square_meters,open_date,square_meters_flagged,open_date_flagged,rate_date,currency,exchange,revenue_usd,cost_usd,margin_usd
2020-12-17,57,421,USD,2,1,Adventure Works Desktop PC3.0 MS300 Silver,Adventure Works,Silver,215.68,469.0,303,Desktops,3,Computers,False,False,False,United States,New Mexico,1645.0,2010-06-03,False,False,2020-12-17,USD,1.0,938.0,431.36,506.64
2020-12-17,57,1501,USD,3,1,The Phone Company Microsoft Windows Mobile M200 Pink,The Phone Company,Pink,105.31,229.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,United States,New Mexico,1645.0,2010-06-03,False,False,2020-12-17,USD,1.0,687.0,315.93,371.07
2020-12-17,57,1577,USD,1,1,SV DVD Recorder L200 Black,Southridge Video,Black,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United States,New Mexico,1645.0,2010-06-03,False,False,2020-12-17,USD,1.0,219.0,72.56,146.44
2020-12-17,61,104,USD,2,1,WWI Wireless Bluetooth Stereo Headphones M270 White,Wide World Importers,White,52.88,115.0,106,Bluetooth Headphones,1,Audio,False,False,False,United States,South Carolina,2000.0,2012-12-15,False,False,2020-12-17,USD,1.0,230.0,105.76,124.24
2020-12-17,61,1507,USD,3,1,The Phone Company Smart phones Unlocked M300 Pink,The Phone Company,Pink,122.78,267.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,United States,South Carolina,2000.0,2012-12-15,False,False,2020-12-17,USD,1.0,801.0,368.34000000000003,432.65999999999997
2020-12-17,62,817,USD,1,1,Contoso Power Inverter - DC to AC power inverter E900 Grey,Contoso,Grey,4.84,9.5,308,Computers Accessories,3,Computers,False,False,False,United States,South Dakota,1120.0,2018-06-03,False,False,2020-12-17,USD,1.0,9.5,4.84,4.66
2020-12-17,62,1485,USD,3,1,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,The Phone Company,Grey,105.77,230.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,United States,South Dakota,1120.0,2018-06-03,False,False,2020-12-17,USD,1.0,690.0,317.31,372.69
2020-12-17,66,171,USD,3,1,SV 16xDVD E340 Black,Southridge Video,Black,45.53,99.0,202,VCD & DVD,2,TV and Video,False,False,False,United States,Wyoming,840.0,2014-01-01,False,False,2020-12-17,USD,1.0,297.0,136.59,160.41
2020-12-17,66,365,USD,3,1,Adventure Works Laptop16 M1600 Black,Adventure Works,Black,275.46,599.0,301,Laptops,3,Computers,False,False,False,United States,Wyoming,840.0,2014-01-01,False,False,2020-12-17,USD,1.0,1797.0,826.3799999999999,970.6200000000001
2020-12-17,66,1553,USD,8,1,The Phone Company PDA GPS Phone 3.5 inch M910 Silver,The Phone Company,Silver,123.24,268.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,United States,Wyoming,840.0,2014-01-01,False,False,2020-12-17,USD,1.0,2144.0,985.92,1158.08
2020-12-17,66,1719,USD,4,1,MGS Zoo Tycoon 2: Marine Mania Expansion Pack M270,Tailspin Toys,Black,32.25,70.13,702,Download Games,7,Games and Toys,False,False,False,United States,Wyoming,840.0,2014-01-01,False,False,2020-12-17,USD,1.0,280.52,129.0,151.51999999999998
2020-12-17,66,1763,USD,2,1,MGS Flight Simulator 2000 M410,Tailspin Toys,Pink,45.87,99.75,702,Download Games,7,Games and Toys,False,False,False,United States,Wyoming,840.0,2014-01-01,False,False,2020-12-17,USD,1.0,199.5,91.74,107.76
2020-12-18,24,1612,EUR,9,1,SV DVD 12-Inch Player Portable M400 White,Southridge Video,White,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Germany,Hessen,1855.0,2012-12-15,False,False,2020-12-18,EUR,0.8157,1321.3605870000001,607.6394009999999,713.7211860000002
2020-12-18,24,1750,EUR,1,1,MGS Bicycle Card Games X600,Tailspin Toys,White,36.11,109.0,702,Download Games,7,Games and Toys,False,False,False,Germany,Hessen,1855.0,2012-12-15,False,False,2020-12-18,EUR,0.8157,88.9113,29.454926999999998,59.456373
2020-12-18,24,1802,EUR,2,1,MGS Age of Mythology 2009 E158,Tailspin Toys,White,16.31,32.0,702,Download Games,7,Games and Toys,False,False,False,Germany,Hessen,1855.0,2012-12-15,False,False,2020-12-18,EUR,0.8157,52.2048,26.608133999999996,25.596666000000003
2020-12-18,38,1590,GBP,9,1,SV DVD 60 DVD Storage Binder L20 Silver,Southridge Video,Silver,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United Kingdom,Belfast,1800.0,2015-04-04,False,False,2020-12-18,GBP,0.7409,152.63280899999998,50.544198,102.08861099999999
2020-12-18,38,1780,GBP,1,1,MGS Zoo Tycoon 2: African Adventure 2008 E136,Tailspin Toys,Blue,21.92,43.0,702,Download Games,7,Games and Toys,False,False,False,United Kingdom,Belfast,1800.0,2015-04-04,False,False,2020-12-18,GBP,0.7409,31.8587,16.240528,15.618171999999998
2020-12-18,44,183,USD,1,1,SV 16xDVD M330 Silver,Southridge Video,Silver,50.13,109.0,202,VCD & DVD,2,TV and Video,False,False,False,United States,Arkansas,2000.0,2010-06-03,False,False,2020-12-18,USD,1.0,109.0,50.13,58.87
2020-12-18,44,1685,USD,2,1,SV Hand Games for kids E30 Yellow,Southridge Video,Yellow,2.75,5.39,701,Boxed Games,7,Games and Toys,False,False,False,United States,Arkansas,2000.0,2010-06-03,False,False,2020-12-18,USD,1.0,10.78,5.5,5.279999999999999
2020-12-18,44,1704,USD,6,1,SV Hand Games for students E40 Silver,Southridge Video,Silver,3.56,6.99,701,Boxed Games,7,Games and Toys,False,False,False,United States,Arkansas,2000.0,2010-06-03,False,False,2020-12-18,USD,1.0,41.94,21.36,20.58
2020-12-18,45,1189,USD,7,1,"Fabrikam Social Videographer 1/2"" 3mm E300 Orange",Fabrikam,Orange,86.67,170.0,405,Camcorders,4,Cameras and camcorders,False,False,False,United States,Connecticut,2000.0,2007-07-08,False,False,2020-12-18,USD,1.0,1190.0,606.69,583.31
2020-12-18,47,47,USD,3,1,WWI 1GBPulse Smart pen E50 Black,Wide World Importers,Black,76.45,149.95,104,Recording Pen,1,Audio,False,False,False,United States,Hawaii,1120.0,2015-04-04,False,False,2020-12-18,USD,1.0,449.84999999999997,229.35000000000002,220.49999999999994
2020-12-18,47,60,USD,1,1,WWI 1GB Digital Voice Recorder Pen E100 White,Wide World Importers,White,79.53,156.0,104,Recording Pen,1,Audio,False,False,False,United States,Hawaii,1120.0,2015-04-04,False,False,2020-12-18,USD,1.0,156.0,79.53,76.47
2020-12-18,53,14,USD,1,1,Contoso 4GB Flash MP3 Player E401 Silver,Contoso,Silver,35.72,77.68,101,MP4&MP3,1,Audio,False,False,False,United States,Montana,1260.0,2012-06-06,False,False,2020-12-18,USD,1.0,77.68,35.72,41.96000000000001
2020-12-18,53,564,USD,2,1,Proseware Projector 1080p DLP86 Silver,Proseware,Silver,827.97,2499.0,305,Projectors & Screens,3,Computers,False,False,False,United States,Montana,1260.0,2012-06-06,False,False,2020-12-18,USD,1.0,4998.0,1655.94,3342.06
2020-12-18,53,601,USD,3,1,Contoso Projector 720p M620 Silver,Contoso,Silver,321.44,699.0,305,Projectors & Screens,3,Computers,False,False,False,United States,Montana,1260.0,2012-06-06,False,False,2020-12-18,USD,1.0,2097.0,964.3199999999999,1132.68
2020-12-18,53,1118,USD,7,1,Fabrikam SLR Camera M147 Grey,Fabrikam,Grey,153.59,334.0,402,Digital SLR Cameras,4,Cameras and camcorders,False,False,False,United States,Montana,1260.0,2012-06-06,False,False,2020-12-18,USD,1.0,2338.0,1075.13,1262.87
2020-12-18,53,1409,USD,1,1,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Black,195.15,589.0,503,Touch Screen Phones,5,Cell phones,False,False,False,United States,Montana,1260.0,2012-06-06,False,False,2020-12-18,USD,1.0,589.0,195.15,393.85
2020-12-18,53,1524,USD,3,1,The Phone Company PDA Phone 3.7 inches M340 Black,The Phone Company,Black,151.76,330.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,United States,Montana,1260.0,2012-06-06,False,False,2020-12-18,USD,1.0,990.0,455.28,534.72
2020-12-18,53,1670,USD,1,1,MGS Hand Games women M400 Black,Tailspin Toys,Black,4.13,8.99,701,Boxed Games,7,Games and Toys,False,False,False,United States,Montana,1260.0,2012-06-06,False,False,2020-12-18,USD,1.0,8.99,4.13,4.86
2020-12-18,54,487,USD,3,1,Proseware CRT17 E104 White,Proseware,White,30.08,59.0,304,Monitors,3,Computers,False,False,False,United States,Nebraska,2000.0,2013-06-07,False,False,2020-12-18,USD,1.0,177.0,90.24,86.76
2020-12-18,54,1156,USD,3,1,Fabrikam Independent Filmmaker 1'' 25mm X400 Black,Fabrikam,Black,530.11,1600.0,405,Camcorders,4,Cameras and camcorders,False,False,False,United States,Nebraska,2000.0,2013-06-07,False,False,2020-12-18,USD,1.0,4800.0,1590.33,3209.67
2020-12-18,54,1719,USD,2,1,MGS Zoo Tycoon 2: Marine Mania Expansion Pack M270,Tailspin Toys,Black,32.25,70.13,702,Download Games,7,Games and Toys,False,False,False,United States,Nebraska,2000.0,2013-06-07,False,False,2020-12-18,USD,1.0,140.26,64.5,75.75999999999999
2020-12-18,54,1968,USD,1,1,Litware Refrigerator 1.7CuFt E120 Blue,Litware,Blue,66.27,129.99,802,Refrigerators,8,Home Appliances,False,False,False,United States,Nebraska,2000.0,2013-06-07,False,False,2020-12-18,USD,1.0,129.99,66.27,63.72000000000001
2020-12-18,56,415,USD,3,1,Proseware Laptop8.9 E089 White,Proseware,White,166.2,326.0,301,Laptops,3,Computers,False,False,False,United States,New Hampshire,1260.0,2015-01-01,False,False,2020-12-18,USD,1.0,978.0,498.59999999999997,479.40000000000003
2020-12-18,56,448,USD,2,1,WWI Desktop PC1.80 E1801 Black,Wide World Importers,Black,137.6,269.9,303,Desktops,3,Computers,False,False,False,United States,New Hampshire,1260.0,2015-01-01,False,False,2020-12-18,USD,1.0,539.8,275.2,264.59999999999997
2020-12-18,61,1438,USD,1,1,The Phone Company Pen Touch Screen Phones M320 Grey,The Phone Company,Grey,133.36,290.0,503,Touch Screen Phones,5,Cell phones,False,False,False,United States,South Carolina,2000.0,2012-12-15,False,False,2020-12-18,USD,1.0,290.0,133.36,156.64
2020-12-18,61,1618,USD,6,1,Contoso DVD Player M120 White,Contoso,White,27.13,58.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United States,South Carolina,2000.0,2012-12-15,False,False,2020-12-18,USD,1.0,353.94,162.78,191.16
2020-12-18,62,1784,USD,6,1,MGS Fable: The Lost Chapters2008 E140,Tailspin Toys,White,21.92,43.0,702,Download Games,7,Games and Toys,False,False,False,United States,South Dakota,1120.0,2018-06-03,False,False,2020-12-18,USD,1.0,258.0,131.52,126.47999999999999
2020-12-19,0,58,USD,5,1,WWI 1GB Digital Voice Recorder Pen E100 Red,Wide World Importers,Red,79.53,156.0,104,Recording Pen,1,Audio,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-19,USD,1.0,780.0,397.65,382.35
2020-12-19,0,76,EUR,3,1,NT Bluetooth Active Headphones E202 Red,Northwind Traders,Red,17.45,37.95,106,Bluetooth Headphones,1,Audio,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-19,EUR,0.8157,92.867445,42.70189499999999,50.16555000000001
2020-12-19,0,98,EUR,9,1,WWI Wireless Bluetooth Stereo Headphones M170 Silver,Wide World Importers,Silver,55.18,120.0,106,Bluetooth Headphones,1,Audio,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-19,EUR,0.8157,880.956,405.092934,475.863066
2020-12-19,0,433,CAD,2,1,Adventure Works Desktop PC2.33 XD233 White,Adventure Works,White,321.05,969.0,303,Desktops,3,Computers,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-19,CAD,1.2756,2472.1128000000003,819.06276,1653.0500400000003
2020-12-19,0,450,EUR,3,1,WWI Desktop PC2.33 X2330 Brown,Wide World Importers,Brown,304.48,919.0,303,Desktops,3,Computers,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-19,EUR,0.8157,2248.8849,745.093008,1503.791892
2020-12-19,0,799,USD,1,1,Contoso Leather Case - case for digital photo camera X20 White,Contoso,White,13.22,39.9,308,Computers Accessories,3,Computers,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-19,USD,1.0,39.9,13.22,26.68
2020-12-19,0,1158,EUR,1,1,Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Black,Fabrikam,Black,516.86,1560.0,405,Camcorders,4,Cameras and camcorders,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-19,EUR,0.8157,1272.492,421.602702,850.8892979999999
2020-12-19,0,1419,EUR,3,1,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,The Phone Company,Black,118.65,258.0,503,Touch Screen Phones,5,Cell phones,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-19,EUR,0.8157,631.3518,290.34841500000005,341.003385
2020-12-19,0,1469,EUR,1,1,Contoso Touch Screen Phones  - LCD M12 Black,Contoso,Black,91.97,200.0,503,Touch Screen Phones,5,Cell phones,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-19,EUR,0.8157,163.14,75.01992899999999,88.120071
2020-12-19,0,1610,USD,6,1,SV DVD 15-Inch Player Portable L200 Silver,Southridge Video,Silver,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-19,USD,1.0,1739.94,576.48,1163.46
2020-12-19,0,1694,EUR,2,1,SV Hand Games women M40 Black,Southridge Video,Black,4.08,8.88,701,Boxed Games,7,Games and Toys,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-19,EUR,0.8157,14.486832000000001,6.656112,7.830720000000001
2020-12-19,1,1005,AUD,1,1,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange,A. Datum,Orange,88.79,268.0,401,Digital Cameras,4,Cameras and camcorders,False,False,False,Australia,Australian Capital Territory,595.0,2008-01-01,False,False,2020-12-19,AUD,1.3139,352.1252,116.66118100000001,235.464019
2020-12-19,1,1678,AUD,3,1,MGS Hand Games for Office worker L299 Red,Tailspin Toys,Red,5.6,16.89,701,Boxed Games,7,Games and Toys,False,False,False,Australia,Australian Capital Territory,595.0,2008-01-01,False,False,2020-12-19,AUD,1.3139,66.57531300000001,22.07352,44.501793000000006
2020-12-19,1,1700,AUD,2,1,SV Hand Games women M40 Red,Southridge Video,Red,4.08,8.88,701,Boxed Games,7,Games and Toys,False,False,False,Australia,Australian Capital Territory,595.0,2008-01-01,False,False,2020-12-19,AUD,1.3139,23.334864000000003,10.721424,12.613440000000002
2020-12-19,1,1704,AUD,1,1,SV Hand Games for students E40 Silver,Southridge Video,Silver,3.56,6.99,701,Boxed Games,7,Games and Toys,False,False,False,Australia,Australian Capital Territory,595.0,2008-01-01,False,False,2020-12-19,AUD,1.3139,9.184161000000001,4.677484000000001,4.506677000000001
2020-12-19,8,433,CAD,9,1,Adventure Works Desktop PC2.33 XD233 White,Adventure Works,White,321.05,969.0,303,Desktops,3,Computers,False,False,False,Canada,Newfoundland and Labrador,2105.0,2014-07-02,False,False,2020-12-19,CAD,1.2756,11124.5076,3685.7824200000005,7438.72518
2020-12-19,8,1745,CAD,8,1,MGS MechWarrior 4 Mach Packs X100,Tailspin Toys,Blue,36.11,109.0,702,Download Games,7,Games and Toys,False,False,False,Canada,Newfoundland and Labrador,2105.0,2014-07-02,False,False,2020-12-19,CAD,1.2756,1112.3232,368.49532800000003,743.8278720000001
2020-12-19,22,100,EUR,1,1,WWI Wireless Bluetooth Stereo Headphones M170 White,Wide World Importers,White,55.18,120.0,106,Bluetooth Headphones,1,Audio,False,False,False,Germany,Freistaat ThÃ¼ringen,2000.0,2008-03-06,False,False,2020-12-19,EUR,0.8157,97.884,45.010326,52.873674
2020-12-19,22,1614,EUR,3,1,SV DVD 14-Inch Player Portable L100 White,Southridge Video,White,86.14,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Germany,Freistaat ThÃ¼ringen,2000.0,2008-03-06,False,False,2020-12-19,EUR,0.8157,636.221529,210.793194,425.42833500000006
2020-12-19,39,1003,GBP,1,1,A. Datum Ultra Compact Digital Camera M190 Orange,A. Datum,Orange,75.88,165.0,401,Digital Cameras,4,Cameras and camcorders,False,False,False,United Kingdom,Blaenau Gwent,2100.0,2009-06-03,False,False,2020-12-19,GBP,0.7409,122.2485,56.219491999999995,66.029008
2020-12-19,39,1249,GBP,5,1,Contoso Rechargeable Li-Ion Battery Pack E300 White,Contoso,White,25.49,49.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,False,False,False,United Kingdom,Blaenau Gwent,2100.0,2009-06-03,False,False,2020-12-19,GBP,0.7409,185.18795500000002,94.42770499999999,90.76025000000003
2020-12-19,44,997,USD,3,1,A. Datum SLR-like Digital Camera M400 Silver,A. Datum,Silver,90.55,196.9,401,Digital Cameras,4,Cameras and camcorders,False,False,False,United States,Arkansas,2000.0,2010-06-03,False,False,2020-12-19,USD,1.0,590.7,271.65,319.05000000000007
2020-12-19,44,1801,USD,2,1,MGS MechWarrior4: Mercenaries2009 E157,Tailspin Toys,White,16.31,32.0,702,Download Games,7,Games and Toys,False,False,False,United States,Arkansas,2000.0,2010-06-03,False,False,2020-12-19,USD,1.0,64.0,32.62,31.380000000000003
2020-12-19,45,102,USD,3,1,WWI Wireless Bluetooth Stereo Headphones M270 Silver,Wide World Importers,Silver,52.88,115.0,106,Bluetooth Headphones,1,Audio,False,False,False,United States,Connecticut,2000.0,2007-07-08,False,False,2020-12-19,USD,1.0,345.0,158.64000000000001,186.35999999999999
2020-12-19,45,472,USD,2,1,Proseware CRT19 E201 Black,Proseware,Black,35.18,69.0,304,Monitors,3,Computers,False,False,False,United States,Connecticut,2000.0,2007-07-08,False,False,2020-12-19,USD,1.0,138.0,70.36,67.64
2020-12-19,45,1560,USD,1,1,The Phone Company PDA Phone 3.7 inches M340 White,The Phone Company,White,151.76,330.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,United States,Connecticut,2000.0,2007-07-08,False,False,2020-12-19,USD,1.0,330.0,151.76,178.24
2020-12-19,45,1650,USD,1,1,Contoso DVD 15-Inch Player Portable L200 Black,Contoso,Black,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United States,Connecticut,2000.0,2007-07-08,False,False,2020-12-19,USD,1.0,289.99,96.08,193.91000000000003
2020-12-19,45,1774,USD,6,1,MGS Halo 2 for Windows Vista 2009 E130,Tailspin Toys,Silver,21.92,43.0,702,Download Games,7,Games and Toys,False,False,False,United States,Connecticut,2000.0,2007-07-08,False,False,2020-12-19,USD,1.0,258.0,131.52,126.47999999999999
2020-12-19,49,23,USD,1,1,Contoso 8GB MP3 Player new model M820 White,Contoso,White,61.62,134.0,101,MP4&MP3,1,Audio,False,False,False,United States,Iowa,2000.0,2018-06-03,False,False,2020-12-19,USD,1.0,134.0,61.62,72.38
2020-12-19,53,425,USD,1,1,Adventure Works Desktop PC1.80 ED180 Black,Adventure Works,Black,188.13,369.0,303,Desktops,3,Computers,False,False,False,United States,Montana,1260.0,2012-06-06,False,False,2020-12-19,USD,1.0,369.0,188.13,180.87
2020-12-19,53,1126,USD,2,1,Fabrikam SLR Camera M148 Gold,Fabrikam,Gold,152.68,332.0,402,Digital SLR Cameras,4,Cameras and camcorders,False,False,False,United States,Montana,1260.0,2012-06-06,False,False,2020-12-19,USD,1.0,664.0,305.36,358.64
2020-12-19,53,1668,USD,1,1,MGS Hand Games for students E400 Black,Tailspin Toys,Black,3.56,6.99,701,Boxed Games,7,Games and Toys,False,False,False,United States,Montana,1260.0,2012-06-06,False,False,2020-12-19,USD,1.0,6.99,3.56,3.43
2020-12-19,53,1671,USD,2,1,MGS Hand Games for 12-16 boys E600 Black,Tailspin Toys,Black,2.54,4.99,701,Boxed Games,7,Games and Toys,False,False,False,United States,Montana,1260.0,2012-06-06,False,False,2020-12-19,USD,1.0,9.98,5.08,4.9
2020-12-19,56,50,USD,4,1,WWI 2GB Pulse Smart pen M100 Black,Wide World Importers,Black,91.95,199.95,104,Recording Pen,1,Audio,False,False,False,United States,New Hampshire,1260.0,2015-01-01,False,False,2020-12-19,USD,1.0,799.8,367.8,431.99999999999994
2020-12-19,56,409,USD,3,1,Proseware Laptop8.9 E089 Black,Proseware,Black,166.2,326.0,301,Laptops,3,Computers,False,False,False,United States,New Hampshire,1260.0,2015-01-01,False,False,2020-12-19,USD,1.0,978.0,498.59999999999997,479.40000000000003
2020-12-19,56,763,USD,1,1,Contoso Digital camera accessory kit M200 Black,Contoso,Black,10.99,23.9,308,Computers Accessories,3,Computers,False,False,False,United States,New Hampshire,1260.0,2015-01-01,False,False,2020-12-19,USD,1.0,23.9,10.99,12.909999999999998
2020-12-19,56,1690,USD,3,1,SV Hand Games for Office worker L28 Yellow,Southridge Video,Yellow,5.63,16.99,701,Boxed Games,7,Games and Toys,False,False,False,United States,New Hampshire,1260.0,2015-01-01,False,False,2020-12-19,USD,1.0,50.97,16.89,34.08
2020-12-19,57,1500,USD,2,1,The Phone Company Smart phones without camera E100 Pink,The Phone Company,Pink,65.77,129.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,United States,New Mexico,1645.0,2010-06-03,False,False,2020-12-19,USD,1.0,258.0,131.54,126.46000000000001
2020-12-19,57,2022,USD,1,1,Litware Microwave 1.0CuFt E110 White,Litware,White,71.37,139.99,803,Microwaves,8,Home Appliances,False,False,False,United States,New Mexico,1645.0,2010-06-03,False,False,2020-12-19,USD,1.0,139.99,71.37,68.62
2020-12-19,57,2491,USD,1,1,Cigarette Lighter Adapter for Contoso Phones E110 Black,Contoso,Black,12.74,24.99,505,Cell phones Accessories,5,Cell phones,False,False,False,United States,New Mexico,1645.0,2010-06-03,False,False,2020-12-19,USD,1.0,24.99,12.74,12.249999999999998
2020-12-19,65,191,USD,3,1,SV 8xDVD E140 Silver,Southridge Video,Silver,33.65,66.0,202,VCD & DVD,2,TV and Video,False,False,False,United States,West Virginia,1785.0,2012-01-01,False,False,2020-12-19,USD,1.0,198.0,100.94999999999999,97.05000000000001
2020-12-19,65,1436,USD,9,1,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,The Phone Company,Grey,118.65,258.0,503,Touch Screen Phones,5,Cell phones,False,False,False,United States,West Virginia,1785.0,2012-01-01,False,False,2020-12-19,USD,1.0,2322.0,1067.8500000000001,1254.1499999999999
2020-12-20,22,158,EUR,4,1,"Adventure Works 37"" 1080p LCD HDTV M150W Black",Adventure Works,Black,505.85,1099.99,201,Televisions,2,TV and Video,False,False,False,Germany,Freistaat ThÃ¼ringen,2000.0,2008-03-06,False,False,2020-12-20,EUR,0.8157,3589.047372,1650.48738,1938.559992
2020-12-20,54,95,USD,1,1,WWI Stereo Bluetooth Headphones E1000 Silver,Wide World Importers,Silver,34.36,67.4,106,Bluetooth Headphones,1,Audio,False,False,False,United States,Nebraska,2000.0,2013-06-07,False,False,2020-12-20,USD,1.0,67.4,34.36,33.040000000000006
2020-12-20,54,315,USD,1,1,SV Car Video AM/FM E1000 Silver,Southridge Video,Silver,101.46,199.0,205,Car Video,2,TV and Video,False,False,False,United States,Nebraska,2000.0,2013-06-07,False,False,2020-12-20,USD,1.0,199.0,101.46,97.54
2020-12-20,54,1010,USD,1,1,A. Datum Bridge Digital Camera M300 Orange,A. Datum,Orange,85.95,186.9,401,Digital Cameras,4,Cameras and camcorders,False,False,False,United States,Nebraska,2000.0,2013-06-07,False,False,2020-12-20,USD,1.0,186.9,85.95,100.95
2020-12-20,54,1490,USD,1,1,The Phone Company Smart phones without camera E100 White,The Phone Company,White,65.77,129.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,United States,Nebraska,2000.0,2013-06-07,False,False,2020-12-20,USD,1.0,129.0,65.77,63.230000000000004
2020-12-21,0,686,USD,1,1,Proseware Duplex Scanner M200 Grey,Proseware,Grey,68.52,149.0,306,"Printers, Scanners & Fax",3,Computers,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-21,USD,1.0,149.0,68.52,80.48
2020-12-21,0,872,EUR,3,1,Contoso Wireless Laser Mouse E50 Silver,Contoso,Silver,10.69,20.96,308,Computers Accessories,3,Computers,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-21,EUR,0.8215,51.65592,26.345505,25.310415000000003
2020-12-21,0,1071,EUR,2,1,"A. Datum SLR Camera 35"" M358 Blue",A. Datum,Blue,155.43,338.0,402,Digital SLR Cameras,4,Cameras and camcorders,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-21,EUR,0.8215,555.3340000000001,255.37149000000002,299.96251000000007
2020-12-21,0,1101,USD,1,1,"Contoso SLR Camera 35"" X358 Blue",Contoso,Blue,188.19,568.0,402,Digital SLR Cameras,4,Cameras and camcorders,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-21,USD,1.0,568.0,188.19,379.81
2020-12-21,0,1799,USD,5,1,MGS RalliSport Challenge2009 E155,Tailspin Toys,Silver,13.26,26.0,702,Download Games,7,Games and Toys,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2020-12-21,USD,1.0,130.0,66.3,63.7
2020-12-21,8,416,CAD,7,1,Adventure Works Desktop PC2.33 XD233 Silver,Adventure Works,Silver,321.05,969.0,303,Desktops,3,Computers,False,False,False,Canada,Newfoundland and Labrador,2105.0,2014-07-02,False,False,2020-12-21,CAD,1.2886,8740.5738,2895.9352099999996,5844.6385900000005
2020-12-21,8,1424,CAD,4,1,The Phone Company Touch Screen Phones - LCD M12 Black,The Phone Company,Black,91.97,200.0,503,Touch Screen Phones,5,Cell phones,False,False,False,Canada,Newfoundland and Labrador,2105.0,2014-07-02,False,False,2020-12-21,CAD,1.2886,1030.8799999999999,474.050168,556.8298319999999
2020-12-21,8,1642,CAD,1,1,Contoso DVD External DVD Burner M200 Black,Contoso,Black,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Canada,Newfoundland and Labrador,2105.0,2014-07-02,False,False,2020-12-21,CAD,1.2886,74.584168,34.302532,40.281636000000006
2020-12-21,30,52,EUR,1,1,WWI 2GB Pulse Smart pen M100 Silver,Wide World Importers,Silver,91.95,199.95,104,Recording Pen,1,Audio,False,False,False,Italy,Pesaro,2100.0,2008-01-12,False,False,2020-12-21,EUR,0.8215,164.258925,75.536925,88.72200000000001
2020-12-21,30,182,EUR,2,1,SV 16xDVD M320 Silver,Southridge Video,Silver,54.72,119.0,202,VCD & DVD,2,TV and Video,False,False,False,Italy,Pesaro,2100.0,2008-01-12,False,False,2020-12-21,EUR,0.8215,195.517,89.90496,105.61204
2020-12-21,30,1460,EUR,10,1,Contoso Touch Screen Phones Infrared M901 Black,Contoso,Black,137.96,300.0,503,Touch Screen Phones,5,Cell phones,False,False,False,Italy,Pesaro,2100.0,2008-01-12,False,False,2020-12-21,EUR,0.8215,2464.5,1133.3414,1331.1586
2020-12-21,30,1625,EUR,9,1,Contoso DVD Recorder L230 Grey,Contoso,Grey,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Italy,Pesaro,2100.0,2008-01-12,False,False,2020-12-21,EUR,0.8215,1619.1765,536.47236,1082.70414
